2067042522437, 400, 14
2067046622437, 400, 8
2067050722437, 400, 19
2067054822437, 400, 1
2067058922437, 400, 6
2067063022437, 400, 12
2067067122437, 400, 15
2067071222437, 400, 7
2067075322437, 400, 11
2067079422437, 400, 1
2067083522437, 400, 19
2067087622437, 400, 10
2067091722437, 400, 14
2067095822437, 400, 3
2067099922437, 400, 11
2067104022437, 400, 1
2067108122437, 400, 14
2067112222437, 400, 11
2067116322437, 400, 10
2067120422437, 400, 19
2067124522437, 400, 12
2067128622437, 400, 14
2067132722437, 400, 8
2067136822437, 400, 0
2067140922437, 400, 4
2067145022437, 400, 8
2067149122437, 400, 17
2067153222437, 400, 1
2067157322437, 490, 18
2067161427437, 490, 3
2067165527437, 490, 10
2067169627437, 490, 5
2067173727437, 490, 3
2067177827437, 490, 1
2067181927437, 490, 6
2067186027437, 490, 9
2067190127437, 490, 13
2067194227437, 490, 1
2067198327437, 490, 16
2067202427437, 490, 17
2067206527437, 490, 2
2067210627437, 490, 7
2067214727437, 490, 19
2067218827437, 490, 9
2067222927437, 490, 11
2067227027437, 490, 10
2067231127437, 490, 2
2067235227437, 490, 17
2067239327437, 490, 1
2067243427437, 490, 13
2067247527437, 490, 16
2067251627437, 490, 5
2067255727437, 490, 19
2067259827437, 490, 16
2067263927437, 490, 6
2067268027437, 490, 15
2067272127437, 490, 4
2067276227437, 490, 15
2067280327437, 490, 9
2067284427437, 490, 15
2067288527437, 750, 18
2067292652239, 750, 19
2067296768741, 750, 0
2067300885243, 750, 1
2067305001745, 750, 1
2067309118247, 750, 18
2067313234749, 750, 10
2067317351251, 750, 14
2067321467753, 750, 0
2067325584255, 750, 19
2067329700757, 750, 3
2067333817259, 750, 14
2067337933761, 750, 6
2067342050263, 750, 3
2067346166765, 750, 15
2067350283267, 750, 9
2067354399769, 750, 5
2067358516271, 750, 18
2067362632773, 750, 6
2067366749275, 750, 19
2067370865777, 750, 3
2067374982279, 750, 15
2067379098781, 750, 4
2067383215283, 750, 14
2067387331785, 750, 11
2067391448287, 750, 2
2067395564789, 750, 9
2067399681291, 750, 8
2067403797793, 750, 18
2067407914295, 750, 18
2067412030797, 750, 15
2067416147299, 750, 16
2067420263801, 750, 10
2067424380303, 490, 15
2067428488751, 490, 10
2067432588751, 490, 11
2067436688751, 490, 5
2067440788751, 490, 12
2067444888751, 490, 17
2067448988751, 490, 5
2067453088751, 490, 3
2067457188751, 490, 1
2067461288751, 490, 12
2067465388751, 490, 10
2067469488751, 490, 16
2067473588751, 490, 7
2067477688751, 490, 11
2067481788751, 490, 1
2067485888751, 490, 17
2067489988751, 490, 10
2067494088751, 490, 0
2067498188751, 490, 12
2067502288751, 490, 5
2067506388751, 490, 5
2067510488751, 490, 18
2067514588751, 490, 8
2067518688751, 490, 19
2067522788751, 490, 8
2067526888751, 490, 8
2067530988751, 490, 17
2067535088751, 490, 18
2067539188751, 490, 3
2067543288751, 490, 6
2067547388751, 490, 8
2067551488751, 490, 10
2067555588751, 400, 16
2067559693751, 400, 19
2067563793751, 400, 16
2067567893751, 400, 8
2067571993751, 400, 9
2067576093751, 400, 13
2067580193751, 400, 12
2067584293751, 400, 10
2067588393751, 400, 5
2067592493751, 400, 14
2067596593751, 400, 6
2067600693751, 400, 5
2067604793751, 400, 17
2067608893751, 400, 7
2067612993751, 400, 14
2067617093751, 400, 7
2067621193751, 400, 0
2067625293751, 400, 19
2067629393751, 400, 4
2067633493751, 400, 17
2067637593751, 400, 17
2067641693751, 400, 13
2067645793751, 400, 16
2067649893751, 400, 17
2067653993751, 400, 1
2067658093751, 400, 6
2067662193751, 400, 16
2067666293751, 400, 17
2067670393751, 400, 12
2067674493751, 400, 16
2067678593751, 400, 7
2067682693751, 400, 0
2067686793751, 400, 8
2067690893751, 490, 15
2067695008751, 490, 0
2067699108751, 490, 17
2067703208751, 490, 9
2067707308751, 490, 4
2067711408751, 490, 7
2067715508751, 490, 6
2067719608751, 490, 18
2067723708751, 490, 5
2067727808751, 490, 11
2067731908751, 490, 8
2067736008751, 490, 4
2067740108751, 490, 18
2067744208751, 490, 15
2067748308751, 490, 4
2067752408751, 490, 9
2067756508751, 490, 0
2067760608751, 490, 13
2067764708751, 490, 6
2067768808751, 490, 5
2067772908751, 490, 10
2067777008751, 490, 16
2067781108751, 490, 18
2067785208751, 490, 8
2067789308751, 490, 4
2067793408751, 490, 15
2067797508751, 490, 0
2067801608751, 490, 0
2067805708751, 490, 15
2067809808751, 490, 12
2067813908751, 490, 8
2067818008751, 490, 10
2067822108751, 750, 12
2067826241881, 750, 5
2067830358383, 750, 11
2067834474885, 750, 17
2067838591387, 750, 4
2067842707889, 750, 18
2067846824391, 750, 7
2067850940893, 750, 9
2067855057395, 750, 1
2067859173897, 750, 15
2067863290399, 750, 14
2067867406901, 750, 11
2067871523403, 750, 11
2067875639905, 750, 10
2067879756407, 750, 0
2067883872909, 750, 3
2067887989411, 750, 4
2067892105913, 750, 19
2067896222415, 750, 0
2067900338917, 750, 6
2067904455419, 750, 15
2067908571921, 750, 18
2067912688423, 750, 14
2067916804925, 750, 19
2067920921427, 750, 6
2067925037929, 750, 6
2067929154431, 750, 11
2067933270933, 750, 1
2067937387435, 750, 18
2067941503937, 750, 0
2067945620439, 750, 3
2067949736941, 750, 2
2067953853443, 750, 5
2067957969945, 490, 7
2067962070087, 490, 19
2067966170087, 490, 10
2067970270087, 490, 5
2067974370087, 490, 7
2067978470087, 490, 11
2067982570087, 490, 18
2067986670087, 490, 14
2067990770087, 490, 5
2067994870087, 490, 10
2067998970087, 490, 17
2068003070087, 490, 8
2068007170087, 490, 10
2068011270087, 490, 0
2068015370087, 490, 12
2068019470087, 490, 1
2068023570087, 490, 0
2068027670087, 490, 10
2068031770087, 490, 16
2068035870087, 490, 11
2068039970087, 490, 4
2068044070087, 490, 7
2068048170087, 490, 17
2068052270087, 490, 2
2068056370087, 490, 19
2068060470087, 490, 10
2068064570087, 490, 0
2068068670087, 490, 19
2068072770087, 490, 13
2068076870087, 490, 2
2068080970087, 490, 16
2068085070087, 490, 0
2068089170087, 400, 14
2068093280087, 400, 18
2068097380087, 400, 17
2068101480087, 400, 13
2068105580087, 400, 10
2068109680087, 400, 16
2068113780087, 400, 7
2068117880087, 400, 7
2068121980087, 400, 18
2068126080087, 400, 5
2068130180087, 400, 15
2068134280087, 400, 8
2068138380087, 400, 5
2068142480087, 400, 7
2068146580087, 400, 2
2068150680087, 400, 18
2068154780087, 400, 17
2068158880087, 400, 10
2068162980087, 400, 9
2068167080087, 400, 13
2068171180087, 400, 18
2068175280087, 400, 6
2068179380087, 400, 15
2068183480087, 400, 9
2068187580087, 400, 16
2068191680087, 400, 7
2068195780087, 400, 0
2068199880087, 400, 1
2068203980087, 400, 2
2068208080087, 400, 16
2068212180087, 400, 14
2068216280087, 400, 16
2068220380087, 400, 7
2068224480087, 490, 11
2068228580087, 490, 1
2068232680087, 490, 17
2068236780087, 490, 19
2068240880087, 490, 8
2068244980087, 490, 4
2068249080087, 490, 17
2068253180087, 490, 13
2068257280087, 490, 0
2068261380087, 490, 18
2068265480087, 490, 11
2068269580087, 490, 19
2068273680087, 490, 0
2068277780087, 490, 1
2068281880087, 490, 9
2068285980087, 490, 10
2068290080087, 490, 0
2068294180087, 490, 8
2068298280087, 490, 10
2068302380087, 490, 9
2068306480087, 490, 16
2068310580087, 490, 9
2068314680087, 490, 9
2068318780087, 490, 9
2068322880087, 490, 11
2068326980087, 490, 18
2068331080087, 490, 3
2068335180087, 490, 19
2068339280087, 490, 5
2068343380087, 490, 7
2068347480087, 490, 0
2068351580087, 490, 14
2068355680087, 400, 6
2068359785087, 400, 9
2068363885087, 400, 10
2068367985087, 400, 16
2068372085087, 400, 14
2068376185087, 400, 2
2068380285087, 400, 14
2068384385087, 400, 17
2068388485087, 400, 2
2068392585087, 400, 6
2068396685087, 400, 18
2068400785087, 400, 3
2068404885087, 400, 16
2068408985087, 400, 0
2068413085087, 400, 17
2068417185087, 400, 9
2068421285087, 400, 0
2068425385087, 400, 19
2068429485087, 400, 18
2068433585087, 400, 8
2068437685087, 400, 9
2068441785087, 400, 0
2068445885087, 400, 18
2068449985087, 400, 12
2068454085087, 400, 18
2068458185087, 400, 13
2068462285087, 400, 4
2068466385087, 400, 15
2068470485087, 400, 12
2068474585087, 400, 4
2068478685087, 400, 1
2068482785087, 400, 11
2068486885087, 400, 5
2068490985087, 490, 11
2068495085087, 490, 7
2068499185087, 490, 12
2068503285087, 490, 14
2068507385087, 490, 13
2068511485087, 490, 9
2068515585087, 490, 8
2068519685087, 490, 19
2068523785087, 490, 8
2068527885087, 490, 11
2068531985087, 490, 7
2068536085087, 490, 0
2068540185087, 490, 0
2068544285087, 490, 16
2068548385087, 490, 1
2068552485087, 490, 12
2068556585087, 490, 15
2068560685087, 490, 9
2068564785087, 490, 13
2068568885087, 490, 7
2068572985087, 490, 19
2068577085087, 490, 5
2068581185087, 490, 17
2068585285087, 490, 5
2068589385087, 490, 9
2068593485087, 490, 4
2068597585087, 490, 17
2068601685087, 490, 6
2068605785087, 490, 5
2068609885087, 490, 8
2068613985087, 490, 3
2068618085087, 490, 16
2068622185087, 400, 15
2068626290087, 400, 15
2068630390087, 400, 10
2068634490087, 400, 8
2068638590087, 400, 5
2068642690087, 400, 10
2068646790087, 400, 19
2068650890087, 400, 5
2068654990087, 400, 13
2068659090087, 400, 7
2068663190087, 400, 17
2068667290087, 400, 14
2068671390087, 400, 3
2068675490087, 400, 18
2068679590087, 400, 18
2068683690087, 400, 10
2068687790087, 400, 0
2068691890087, 400, 11
2068695990087, 400, 17
2068700090087, 400, 11
2068704190087, 400, 8
2068708290087, 400, 6
2068712390087, 400, 16
2068716490087, 400, 10
2068720590087, 400, 10
2068724690087, 400, 14
2068728790087, 400, 16
2068732890087, 400, 15
2068736990087, 400, 2
2068741090087, 400, 11
2068745190087, 400, 12
2068749290087, 400, 10
2068753390087, 400, 7
2068757490087, 490, 14
2068761590087, 490, 10
2068765690087, 490, 4
2068769790087, 490, 5
2068773890087, 490, 10
2068777990087, 490, 9
2068782090087, 490, 18
2068786190087, 490, 17
2068790290087, 490, 6
2068794390087, 490, 4
2068798490087, 490, 12
2068802590087, 490, 17
2068806690087, 490, 2
2068810790087, 490, 3
2068814890087, 490, 9
2068818990087, 490, 5
2068823090087, 490, 12
2068827190087, 490, 12
2068831290087, 490, 14
2068835390087, 490, 19
2068839490087, 490, 9
2068843590087, 490, 4
2068847690087, 490, 9
2068851790087, 490, 15
2068855890087, 490, 12
2068859990087, 490, 17
2068864090087, 490, 9
2068868190087, 490, 3
2068872290087, 490, 1
2068876390087, 490, 19
2068880490087, 490, 2
2068884590087, 490, 15
2068888690087, 400, 2
2068892790087, 400, 6
2068896890087, 400, 12
2068900990087, 400, 12
2068905090087, 400, 15
2068909190087, 400, 3
2068913290087, 400, 1
2068917390087, 400, 14
2068921490087, 400, 19
2068925590087, 400, 13
2068929690087, 400, 3
2068933790087, 400, 2
2068937890087, 400, 8
2068941990087, 400, 4
2068946090087, 400, 19
2068950190087, 400, 1
2068954290087, 400, 16
2068958390087, 400, 13
2068962490087, 400, 12
2068966590087, 400, 17
2068970690087, 400, 9
2068974790087, 400, 13
2068978890087, 400, 12
2068982990087, 400, 13
2068987090087, 400, 10
2068991190087, 400, 14
2068995290087, 400, 9
2068999390087, 400, 3
2069003490087, 400, 13
2069007590087, 400, 11
2069011690087, 400, 19
2069015790087, 400, 7
2069019890087, 490, 18
2069023995087, 490, 3
2069028095087, 490, 19
2069032195087, 490, 5
2069036295087, 490, 6
2069040395087, 490, 12
2069044495087, 490, 19
2069048595087, 490, 6
2069052695087, 490, 6
2069056795087, 490, 14
2069060895087, 490, 0
2069064995087, 490, 6
2069069095087, 490, 18
2069073195087, 490, 19
2069077295087, 490, 19
2069081395087, 490, 7
2069085495087, 490, 5
2069089595087, 490, 11
2069093695087, 490, 4
2069097795087, 490, 6
2069101895087, 490, 17
2069105995087, 490, 9
2069110095087, 490, 0
2069114195087, 490, 19
2069118295087, 490, 3
2069122395087, 490, 9
2069126495087, 490, 3
2069130595087, 490, 8
2069134695087, 490, 0
2069138795087, 490, 2
2069142895087, 490, 16
2069146995087, 490, 10
2069151095087, 490, 17
2069155195087, 750, 7
2069159319827, 750, 16
2069163436329, 750, 4
2069167552831, 750, 0
2069171669333, 750, 7
2069175785835, 750, 10
2069179902337, 750, 18
2069184018839, 750, 2
2069188135341, 750, 2
2069192251843, 750, 4
2069196368345, 750, 12
2069200484847, 750, 13
2069204601349, 750, 4
2069208717851, 750, 19
2069212834353, 750, 18
2069216950855, 750, 7
2069221067357, 750, 16
2069225183859, 750, 17
2069229300361, 750, 4
2069233416863, 750, 5
2069237533365, 750, 17
2069241649867, 750, 4
2069245766369, 750, 8
2069249882871, 750, 18
2069253999373, 750, 19
2069258115875, 750, 8
2069262232377, 750, 10
2069266348879, 750, 1
2069270465381, 750, 4
2069274581883, 750, 1
2069278698385, 750, 18
2069282814887, 750, 12
2069286931389, 490, 17
2069291039769, 490, 14
2069295139769, 490, 4
2069299239769, 490, 4
2069303339769, 490, 16
2069307439769, 490, 14
2069311539769, 490, 18
2069315639769, 490, 18
2069319739769, 490, 18
2069323839769, 490, 11
2069327939769, 490, 12
2069332039769, 490, 14
2069336139769, 490, 2
2069340239769, 490, 2
2069344339769, 490, 14
2069348439769, 490, 18
2069352539769, 490, 19
2069356639769, 490, 10
2069360739769, 490, 3
2069364839769, 490, 8
2069368939769, 490, 14
2069373039769, 490, 3
2069377139769, 490, 6
2069381239769, 490, 13
2069385339769, 490, 12
2069389439769, 490, 9
2069393539769, 490, 6
2069397639769, 490, 8
2069401739769, 490, 10
2069405839769, 490, 17
2069409939769, 490, 12
2069414039769, 490, 19
2069418139769, 490, 3
2069422239769, 400, 8
2069426344769, 400, 15
2069430444769, 400, 0
2069434544769, 400, 2
2069438644769, 400, 14
2069442744769, 400, 10
2069446844769, 400, 1
2069450944769, 400, 17
2069455044769, 400, 14
2069459144769, 400, 7
2069463244769, 400, 19
2069467344769, 400, 17
2069471444769, 400, 1
2069475544769, 400, 18
2069479644769, 400, 8
2069483744769, 400, 12
2069487844769, 400, 13
2069491944769, 400, 17
2069496044769, 400, 18
2069500144769, 400, 9
2069504244769, 400, 15
2069508344769, 400, 4
2069512444769, 400, 13
2069516544769, 400, 4
2069520644769, 400, 2
2069524744769, 400, 1
2069528844769, 400, 6
2069532944769, 400, 11
2069537044769, 400, 6
2069541144769, 400, 5
2069545244769, 400, 15
2069549344769, 400, 14
2069553444769, 490, 13
2069557564769, 490, 7
2069561664769, 490, 17
2069565764769, 490, 7
2069569864769, 490, 17
2069573964769, 490, 10
2069578064769, 490, 16
2069582164769, 490, 12
2069586264769, 490, 9
2069590364769, 490, 15
2069594464769, 490, 1
2069598564769, 490, 3
2069602664769, 490, 5
2069606764769, 490, 9
2069610864769, 490, 7
2069614964769, 490, 11
2069619064769, 490, 18
2069623164769, 490, 5
2069627264769, 490, 0
2069631364769, 490, 6
2069635464769, 490, 1
2069639564769, 490, 5
2069643664769, 490, 2
2069647764769, 490, 16
2069651864769, 490, 18
2069655964769, 490, 1
2069660064769, 490, 7
2069664164769, 490, 4
2069668264769, 490, 18
2069672364769, 490, 14
2069676464769, 490, 11
2069680564769, 490, 11
2069684664769, 490, 1
2069688764769, 750, 0
2069692889473, 750, 10
2069697005975, 750, 11
2069701122477, 750, 2
2069705238979, 750, 6
2069709355481, 750, 3
2069713471983, 750, 11
2069717588485, 750, 14
2069721704987, 750, 16
2069725821489, 750, 14
2069729937991, 750, 11
2069734054493, 750, 17
2069738170995, 750, 1
2069742287497, 750, 2
2069746403999, 750, 8
2069750520501, 750, 19
2069754637003, 750, 14
2069758753505, 750, 14
2069762870007, 750, 0
2069766986509, 750, 19
2069771103011, 750, 8
2069775219513, 750, 8
2069779336015, 750, 18
2069783452517, 750, 9
2069787569019, 750, 16
2069791685521, 750, 14
2069795802023, 750, 0
2069799918525, 750, 2
2069804035027, 750, 5
2069808151529, 750, 11
2069812268031, 750, 16
2069816384533, 750, 5
2069820501035, 490, 14
2069824617779, 490, 7
2069828717779, 490, 7
2069832817779, 490, 0
2069836917779, 490, 2
2069841017779, 490, 11
2069845117779, 490, 6
2069849217779, 490, 18
2069853317779, 490, 17
2069857417779, 490, 18
2069861517779, 490, 15
2069865617779, 490, 19
2069869717779, 490, 12
2069873817779, 490, 3
2069877917779, 490, 10
2069882017779, 490, 7
2069886117779, 490, 9
2069890217779, 490, 2
2069894317779, 490, 6
2069898417779, 490, 10
2069902517779, 490, 11
2069906617779, 490, 16
2069910717779, 490, 11
2069914817779, 490, 19
2069918917779, 490, 11
2069923017779, 490, 11
2069927117779, 490, 1
2069931217779, 490, 8
2069935317779, 490, 15
2069939417779, 490, 17
2069943517779, 490, 14
2069947617779, 490, 9
2069951717779, 750, 4
2069955842609, 750, 13
2069959959111, 750, 1
2069964075613, 750, 6
2069968192115, 750, 16
2069972308617, 750, 8
2069976425119, 750, 16
2069980541621, 750, 14
2069984658123, 750, 18
2069988774625, 750, 12
2069992891127, 750, 5
2069997007629, 750, 10
2070001124131, 750, 7
2070005240633, 750, 15
2070009357135, 750, 17
2070013473637, 750, 17
2070017590139, 750, 17
2070021706641, 750, 16
2070025823143, 750, 19
2070029939645, 750, 8
2070034056147, 750, 12
2070038172649, 750, 10
2070042289151, 750, 19
2070046405653, 750, 3
2070050522155, 750, 2
2070054638657, 750, 1
2070058755159, 750, 12
2070062871661, 750, 17
2070066988163, 750, 10
2070071104665, 750, 18
2070075221167, 750, 18
2070079337669, 750, 7
2070083454171, 750, 3
2070087570673, 490, 19
2070091687455, 490, 5
2070095787455, 490, 0
2070099887455, 490, 19
2070103987455, 490, 2
2070108087455, 490, 6
2070112187455, 490, 17
2070116287455, 490, 14
2070120387455, 490, 11
2070124487455, 490, 0
2070128587455, 490, 13
2070132687455, 490, 18
2070136787455, 490, 17
2070140887455, 490, 2
2070144987455, 490, 15
2070149087455, 490, 5
2070153187455, 490, 1
2070157287455, 490, 16
2070161387455, 490, 18
2070165487455, 490, 12
2070169587455, 490, 15
2070173687455, 490, 13
2070177787455, 490, 6
2070181887455, 490, 8
2070185987455, 490, 5
2070190087455, 490, 15
2070194187455, 490, 11
2070198287455, 490, 15
2070202387455, 490, 13
2070206487455, 490, 18
2070210587455, 490, 11
2070214687455, 490, 4
2070218787455, 400, 3
2070222887455, 400, 3
2070226987455, 400, 4
2070231087455, 400, 5
2070235187455, 400, 9
2070239287455, 400, 13
2070243387455, 400, 11
2070247487455, 400, 12
2070251587455, 400, 13
2070255687455, 400, 17
2070259787455, 400, 10
2070263887455, 400, 3
2070267987455, 400, 19
2070272087455, 400, 5
2070276187455, 400, 8
2070280287455, 400, 1
2070284387455, 400, 13
2070288487455, 400, 6
2070292587455, 400, 5
2070296687455, 400, 1
2070300787455, 400, 0
2070304887455, 400, 11
2070308987455, 400, 1
2070313087455, 400, 17
2070317187455, 400, 6
2070321287455, 400, 12
2070325387455, 400, 5
2070329487455, 400, 19
2070333587455, 400, 10
2070337687455, 400, 16
2070341787455, 400, 3
2070345887455, 400, 6
2070349987455, 400, 19
2070354087455, 490, 19
2070358187455, 490, 3
2070362287455, 490, 8
2070366387455, 490, 13
2070370487455, 490, 7
2070374587455, 490, 0
2070378687455, 490, 18
2070382787455, 490, 4
2070386887455, 490, 10
2070390987455, 490, 1
2070395087455, 490, 15
2070399187455, 490, 7
2070403287455, 490, 2
2070407387455, 490, 8
2070411487455, 490, 13
2070415587455, 490, 8
2070419687455, 490, 14
2070423787455, 490, 0
2070427887455, 490, 4
2070431987455, 490, 15
2070436087455, 490, 10
2070440187455, 490, 2
2070444287455, 490, 0
2070448387455, 490, 15
2070452487455, 490, 13
2070456587455, 490, 2
2070460687455, 490, 11
2070464787455, 490, 9
2070468887455, 490, 8
2070472987455, 490, 2
2070477087455, 490, 8
2070481187455, 490, 4
2070485287455, 750, 10
2070489412261, 750, 13
2070493528763, 750, 2
2070497645265, 750, 12
2070501761767, 750, 7
2070505878269, 750, 4
2070509994771, 750, 5
2070514111273, 750, 14
2070518227775, 750, 3
2070522344277, 750, 7
2070526460779, 750, 2
2070530577281, 750, 0
2070534693783, 750, 10
2070538810285, 750, 15
2070542926787, 750, 10
2070547043289, 750, 17
2070551159791, 750, 9
2070555276293, 750, 0
2070559392795, 750, 10
2070563509297, 750, 13
2070567625799, 750, 2
2070571742301, 750, 18
2070575858803, 750, 17
2070579975305, 750, 12
2070584091807, 750, 4
2070588208309, 750, 0
2070592324811, 750, 6
2070596441313, 750, 16
2070600557815, 750, 2
2070604674317, 750, 13
2070608790819, 750, 13
2070612907321, 490, 13
2070617007435, 490, 16
2070621107435, 490, 14
2070625207435, 490, 1
2070629307435, 490, 13
2070633407435, 490, 17
2070637507435, 490, 1
2070641607435, 490, 18
2070645707435, 490, 7
2070649807435, 490, 4
2070653907435, 490, 13
2070658007435, 490, 9
2070662107435, 490, 1
2070666207435, 490, 14
2070670307435, 490, 1
2070674407435, 490, 2
2070678507435, 490, 4
2070682607435, 490, 14
2070686707435, 490, 4
2070690807435, 490, 15
2070694907435, 490, 3
2070699007435, 490, 9
2070703107435, 490, 19
2070707207435, 490, 3
2070711307435, 490, 15
2070715407435, 490, 7
2070719507435, 490, 2
2070723607435, 490, 18
2070727707435, 490, 0
2070731807435, 490, 8
2070735907435, 490, 16
2070740007435, 490, 13
2070744107435, 400, 4
2070748222435, 400, 10
2070752322435, 400, 6
2070756422435, 400, 9
2070760522435, 400, 19
2070764622435, 400, 0
2070768722435, 400, 7
2070772822435, 400, 6
2070776922435, 400, 4
2070781022435, 400, 13
2070785122435, 400, 15
2070789222435, 400, 5
2070793322435, 400, 7
2070797422435, 400, 9
2070801522435, 400, 19
2070805622435, 400, 4
2070809722435, 400, 15
2070813822435, 400, 16
2070817922435, 400, 11
2070822022435, 400, 19
2070826122435, 400, 5
2070830222435, 400, 10
2070834322435, 400, 14
2070838422435, 400, 12
2070842522435, 400, 9
2070846622435, 400, 9
2070850722435, 400, 2
2070854822435, 400, 9
2070858922435, 400, 17
2070863022435, 400, 10
2070867122435, 400, 15
2070871222435, 400, 13
2070875322435, 400, 1
2070879422435, 490, 1
2070883527435, 490, 3
2070887627435, 490, 0
2070891727435, 490, 1
